ID,ID2,GMT_DATE,StudySite,Site,Year,Stage,julian,primeRdRast,SecondRdRast,Open,Decid,Water,Pine,Mix,Shrub,dist_edge,Dist_Access,Dist_Private,total_dist,mean_dist,mean_speed,roost_dist,age,Age,Year_Status,sur,Status,Death,Death_Date,Area50,Area99,dist_core
61071,GA61071,3/29/2018,GA,CC,2018,Hunt,28,538.7384172,385.669899,277.907284,26.93365703,1035.958956,29.53154396,116.1797212,309.8205665,401.4483992,556.3015489,738.7647249,4508.647126,265.2145368,300.576475,787.700708,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,105.0310693
61071,GA61071,3/30/2018,GA,CC,2018,Hunt,29,616.1551143,236.6115257,412.8324208,5.294117647,513.600489,59.58706126,95.09325723,236.5802464,446.4534154,941.5320128,615.4744314,3831.464806,225.3802827,255.4309871,800.3171652,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,99.58286186
61071,GA61071,3/31/2018,GA,CC,2018,Hunt,30,674.8477448,363.652073,325.3568501,19.20495129,685.6327076,52.3435955,109.3107262,322.3237157,443.2197132,706.8634121,739.7625606,5539.371927,395.6694233,369.2914618,1520.413946,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,206.8625889
61071,GA61071,4/1/2018,GA,CC,2018,Hunt,31,443.1825926,372.9235456,200.2228813,0,971.371994,97.5,127.9822311,335.0536156,359.0882324,461.2016335,294.9062017,927.7418893,154.6236482,61.84945928,NA,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,34.25528635
61071,GA61071,4/2/2018,GA,CC,2018,Hunt,32,397.9362022,392.1390978,167.8171499,67.28825962,955.1683098,10.38767557,103.3982064,216.832099,428.2029303,378.691099,416.4474342,2606.503834,162.9064896,173.7669223,124.0345159,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,52.23436361
61071,GA61071,4/3/2018,GA,CC,2018,Hunt,33,541.1328871,478.6041066,178.0939255,8.571428571,1209.925711,92.87377821,137.9306444,362.1635699,323.0074588,581.342943,405.7243818,709.4825293,88.68531616,47.29883529,NA,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,0
61071,GA61071,4/4/2018,GA,CC,2018,Hunt,34,529.3698024,384.728819,206.1019651,1.764705882,1080.280956,54.07920613,99.55388013,322.8020576,319.5181258,582.3429552,260.6055427,1866.397603,109.7880943,124.4265069,326.773732,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,6.384485544
61071,GA61071,4/5/2018,GA,CC,2018,Hunt,35,468.619623,458.6589661,106.9275481,17.76087368,1181.366189,60.45053774,195.158756,311.7216806,290.617049,516.9081762,325.2601846,3766.459966,221.5564686,251.0973311,766.6860371,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,9.342756178
61071,GA61071,4/6/2018,GA,CC,2018,Hunt,36,432.1152752,300.9365099,178.2984888,5.294117647,1130.212862,65.97443165,152.6016379,238.4929136,233.4545535,453.3152446,771.1216026,4060.625602,238.8603295,270.7083735,1747.550469,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,132.016628
61071,GA61071,4/7/2018,GA,CC,2018,Hunt,37,735.7695478,210.5963293,360.7348305,17.34428316,824.4873289,27.79288393,90.11451946,221.6841363,525.0093231,794.657648,601.627102,5636.234832,331.5432254,375.7489888,2072.501356,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,520.1162432
61071,GA61071,4/8/2018,GA,CC,2018,Hunt,38,605.5423118,289.2875195,327.1150454,9.892149533,1018.547575,36.97207866,87.12350599,211.0015465,351.6585381,632.1111935,675.4279795,2790.289109,164.1346535,186.019274,1127.135181,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,16.48600724
61071,GA61071,4/9/2018,GA,CC,2018,Hunt,39,406.7000969,373.9133525,127.2162597,15.30008204,932.0232544,73.77987491,145.6793926,234.1442027,228.3338009,422.4889172,300.2886338,3982.104429,234.241437,265.4736286,205.8618213,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,237.5872884
61071,GA61071,4/10/2018,GA,CC,2018,Hunt,40,494.4141747,492.9285912,102.2828051,5.294117647,1205.172884,78.79818411,203.1089765,336.5759968,301.6869093,540.1114815,306.3258802,2096.008667,123.2946275,139.7339112,451.90379,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,9.440925993
61071,GA61071,4/11/2018,GA,CC,2018,Hunt,41,589.2073319,361.8551115,300.5736241,6.025082756,610.156631,89.37398305,124.325119,234.2700725,364.141161,590.3949281,747.1593445,4246.04908,249.7675929,283.0699387,914.4980815,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,47.07699578
61071,GA61071,4/12/2018,GA,CC,2018,Hunt,42,473.9000566,297.0428746,223.8799124,34.96333986,935.4661452,18.23838941,110.3938949,236.1170457,313.6460643,467.8038476,591.3500011,3387.545637,199.2673904,225.8363758,894.3813756,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,85.02584314
61071,GA61071,4/13/2018,GA,CC,2018,Hunt,43,470.2089897,336.917329,335.3606323,0,959.928186,42.97366638,74.83281555,371.4283569,481.8304927,517.5528867,277.3730115,277.3897425,55.4779485,18.4926495,66.41376366,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,0
61071,GA61071,4/14/2018,GA,CC,2018,Hunt,44,508.9212851,302.0416215,339.5015678,0,638.8417377,75.94664955,121.0921535,291.7238302,478.2633602,742.9574974,500.6815839,4285.443516,267.8402198,285.6962344,2312.210912,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,75.21543106
61071,GA61071,4/15/2018,GA,CC,2018,Hunt,45,539.3574956,398.8968067,219.5643372,12,469.5265869,74.44465942,142.5246536,143.2681244,296.4200776,968.5941676,642.9543665,1828.409441,365.6818883,121.8939628,1386.479257,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,35.67492271
61071,GA61071,4/16/2018,GA,CC,2018,Hunt,46,687.3399317,349.4541868,308.0731803,1.764705882,755.1402974,80.34313247,93.42857406,223.40083,348.0371705,689.5363278,793.6990342,4066.145323,239.185019,271.0763549,897.8653107,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,54.08724029
61071,GA61071,4/17/2018,GA,CC,2018,Hunt,47,458.8914186,321.2287513,234.5371695,7.058823529,1092.376361,61.2590709,118.5422668,180.9965304,205.0469078,466.3961172,904.7317402,2786.986221,163.940366,185.7990814,799.9093464,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,195.4505285
61071,GA61071,4/18/2018,GA,CC,2018,Hunt,48,714.081804,250.1546471,252.8753671,15.9961678,861.868419,44.97911251,169.4478015,221.9719247,369.3986771,723.6987813,519.936639,5943.740063,349.6317684,396.2493375,1981.12395,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,556.5275982
61071,GA61071,4/19/2018,GA,CC,2018,Hunt,49,799.8741775,165.9973541,273.0049017,17.34428316,1104.620871,48.60565365,147.093991,195.4626595,318.5680679,894.2460284,168.3075542,4028.089976,236.9464692,268.5393317,2160.784924,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,894.9753403
61071,GA61071,4/20/2018,GA,CC,2018,Hunt,50,765.4331669,326.8141601,380.7859721,16.61331805,476.0152875,48.68110208,85.26929474,200.2650102,438.7115107,746.4112401,1037.943365,3936.75105,231.5735912,262.45007,232.4552683,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,64.24249224
61071,GA61071,4/21/2018,GA,CC,2018,Hunt,51,730.0020736,302.3455101,296.1303998,24.38670349,429.7564747,52.56064965,118.8207806,200.1527055,576.9372052,1003.189973,807.3027839,3537.768183,208.1040108,235.8512122,828.3737324,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,138.9312602
61071,GA61071,4/22/2018,GA,CC,2018,Hunt,52,636.5454875,245.9747985,309.2243156,18.98082304,378.7864408,61.82744646,122.8723278,362.3755846,540.9299817,1025.730671,479.2034644,3715.513718,232.2196074,247.7009145,541.2045023,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,194.8220058
61071,GA61071,4/23/2018,GA,CC,2018,Hunt,53,636.5774979,363.3927598,260.3231686,21.17647059,396.5036244,14.84861217,96.01770513,306.3421748,624.0703778,1161.401269,531.1567359,2125.170865,125.0100509,141.6780577,130.0130209,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,55.55168847
61071,GA61071,4/24/2018,GA,CC,2018,Hunt,54,477.5368264,314.3235195,258.0132585,6.025082756,777.4608881,50.29142402,73.53749668,216.8168968,286.2883648,738.3579021,584.9943454,3917.765219,230.4567776,261.1843479,1746.806744,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,127.0658852
61071,GA61071,4/25/2018,GA,CC,2018,Hunt,55,509.010353,284.9133635,258.5755131,17.34428316,1089.217766,29.68082114,87.84914353,244.7973269,323.1719463,518.7113603,762.6135959,3736.910941,219.8182907,249.1273961,767.3302575,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,107.7767594
61071,GA61071,4/26/2018,GA,CC,2018,Hunt,56,632.8456122,469.6293153,156.5819994,13.4215613,835.6461572,82.64792409,160.4242428,340.4677429,481.3534968,634.7752223,654.3048271,4045.295593,237.9585643,269.6863729,1306.209597,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,145.4989598
61071,GA61071,4/27/2018,GA,CC,2018,Hunt,57,708.5176373,419.9037759,249.1546065,14.15252641,897.5200159,51.765901,152.1989926,216.223048,273.6426894,698.0161395,675.8633146,3056.250923,179.7794661,203.7500616,1325.706514,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,11.72585751
61071,GA61071,4/28/2018,GA,CC,2018,Hunt,58,702.6689979,465.5479214,217.7533964,10.58823529,634.6368776,55.44872867,147.3356507,326.506976,461.959916,795.8652962,727.8586216,5261.340366,309.4906097,350.7560244,1376.90001,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,82.78216026
61071,GA61071,4/29/2018,GA,CC,2018,Hunt,59,606.7261985,375.0888173,241.7599267,12.7695317,813.4747943,74.26654098,157.4222318,205.7166667,277.6685746,596.2222578,590.3389475,4341.462272,255.3801337,289.4308182,1900.49923,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,34.45067027
61071,GA61071,4/30/2018,GA,CC,2018,Hunt,60,556.2889358,315.1772856,155.2245299,2.495670992,547.1880552,129.7775269,142.3516271,229.1060068,308.8218136,564.8555085,596.8191658,3706.390869,218.0229923,247.0927246,2391.681992,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,281.5720103
61071,GA61071,5/1/2018,GA,CC,2018,Hunt,61,334.3504893,366.680891,393.8321964,0,576.2837955,105.1369822,124.25478,168.3077743,335.4643006,365.098778,747.1015799,1358.089514,79.88761849,90.53930096,271.1352458,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,29.73031162
61071,GA61071,5/2/2018,GA,CC,2018,Hunt,62,609.9508692,383.2895322,277.3852858,0,417.0139456,140.1568963,140.4150696,179.1751915,343.8064733,597.171679,902.8920713,2766.211273,162.7183102,184.4140849,1196.096778,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,44.50798977
61071,GA61071,5/3/2018,GA,CC,2018,Hunt,63,693.6689268,274.417643,309.5962098,4.260376874,671.9985518,62.62138726,94.41799792,176.6802853,335.2456661,681.6935862,1101.176224,2562.005404,150.7062002,170.8003603,827.9960486,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,110.4417138
61071,GA61071,5/4/2018,GA,CC,2018,Hunt,64,209.6591145,439.2986482,314.0365672,0,853.1907133,115.0712787,123.9317551,157.2633968,237.1308975,223.5550027,972.3585637,1813.222351,106.6601383,120.8814901,1161.987525,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,198.4379543
61071,GA61071,5/5/2018,GA,CC,2018,Hunt,65,153.8965186,423.6680306,298.254268,1.764705882,782.9887121,95.12282248,170.8818018,154.8095779,234.0460378,172.6511277,892.4699539,2097.061825,123.3565779,139.8041217,571.7798748,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,88.91105594
61071,GA61071,5/6/2018,GA,CC,2018,Hunt,66,477.0247452,355.9004675,299.1731208,37.78978864,662.4116839,44.80866241,137.0473099,297.3042158,446.4089839,467.4632242,1068.996891,3364.576925,197.9162897,224.3051283,1868.986324,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,309.2697606
61071,GA61071,5/7/2018,GA,CC,2018,Hunt,67,629.3162444,396.7491398,418.3766396,13.63636364,886.9615617,35.02259827,110.3958858,438.3440025,634.7271436,617.2121123,899.9596584,3230.348862,358.9276513,215.3565908,673.4355668,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,261.756008
61071,GA61071,5/8/2018,GA,CC,2018,Hunt,68,872.951062,394.1985134,229.0763369,5.303300858,280.033864,127.2962751,101.0871477,380.3480644,593.3774018,838.2676994,884.3757577,1933.376993,193.3376993,128.8917995,NA,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,249.6587472
61071,GA61071,5/9/2018,GA,CC,2018,Hunt,69,723.7883746,328.9089141,336.8765142,12.35294118,533.8939734,85.42656708,69.21979029,402.1597936,735.7350129,705.2974116,980.6993813,2568.307956,151.0769386,171.2205304,1780.689301,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,431.3199439
61071,GA61071,5/10/2018,GA,CC,2018,Hunt,70,278.1867152,258.9616652,396.6065943,11.74738985,725.3427304,47.05802738,115.6645126,156.7276575,295.1766091,310.6045851,745.8782458,4066.417857,239.2010504,271.0945238,716.5048587,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,115.0301177
61071,GA61071,5/11/2018,GA,CC,2018,Hunt,71,540.4765344,328.4671239,276.6751835,26.59600202,771.2044058,27.90451633,90.58406561,308.2299257,476.1813408,789.8616313,477.6957533,3557.075098,209.2397117,237.1383399,2409.512176,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,64.85373571
61071,GA61071,5/12/2018,GA,CC,2018,Hunt,72,673.6976107,288.8472149,252.7577165,22.32402622,662.1626838,37.9036035,112.4349652,223.8649884,424.6591356,669.7453757,322.3561487,4591.834544,270.1079143,306.1223029,3136.329385,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,1240.626024
61071,GA61071,5/13/2018,GA,CC,2018,Hunt,73,673.6474184,329.6985991,423.9877185,35.01462241,579.4422751,21.60466003,115.2091105,180.411618,502.4125612,622.0493018,344.0160681,3307.828234,194.5781314,220.5218822,1599.361245,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,2625.022794
61071,GA61071,5/14/2018,GA,CC,2018,Hunt,74,1130.982369,311.6115768,230.4099794,23.07827175,416.8214417,32.01553345,123.0662191,206.218881,624.6544246,1097.709033,335.4882298,3327.053095,195.7090056,221.8035397,434.2425081,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,1728.300617
61071,GA61071,5/15/2018,GA,CC,2018,Hunt,75,355.488651,518.8383689,544.5142324,31.4339281,867.7254989,20.97591086,98.62426399,340.298996,524.5955993,312.4461673,582.2626192,4256.370431,250.3747312,283.7580287,1835.805832,1,J,Live,,Live,NA,NA,71.44582107,658.8241574,2534.984316
61071,GA61071,5/16/2018,GA,CC,2018,Post_Hunt,76,568.0690024,384.3052015,413.959251,12.7695317,738.9866674,52.64321226,124.7172151,257.1132068,476.1702501,523.5390482,529.390129,6087.113751,358.0655147,405.8075834,2014.202789,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,361.8009255
61071,GA61071,5/17/2018,GA,CC,2018,Post_Hunt,77,547.5879924,364.9192961,454.9155898,21.84427786,669.3678665,35.97546101,111.0400977,262.2064705,550.3820388,527.779367,281.718091,3769.052532,235.5657833,251.2701688,2482.500711,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,345.9199082
61071,GA61071,5/18/2018,GA,CC,2018,Post_Hunt,78,342.2642426,377.334521,514.3225277,18.79461446,609.1902179,57.32696713,111.1042736,248.113406,374.1603979,308.1423239,144.6332306,2554.330763,150.2547507,170.2887175,969.719598,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,608.9900469
61071,GA61071,5/19/2018,GA,CC,2018,Post_Hunt,79,743.9664794,200.178521,337.5077021,10.58823529,489.3431271,51.39250138,80.91808768,111.4369704,458.9598685,692.3147802,152.2837012,2667.535833,156.9138725,177.8357222,96.69957,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,75.75649302
61071,GA61071,5/20/2018,GA,CC,2018,Post_Hunt,80,662.1873764,209.8804263,353.9776912,11.73579093,543.7823352,44.65965136,93.02954909,138.1125295,480.7624232,627.5477463,225.7109056,4652.309082,273.6652401,310.1539388,2940.967563,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,170.7340498
61071,GA61071,5/21/2018,GA,CC,2018,Post_Hunt,81,275.6771628,265.8454101,290.4834711,47.40209378,1168.040746,22.89052537,100.4353974,241.2406455,612.0084486,269.7005456,996.0446821,4533.142332,266.6554313,302.2094888,1921.89041,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,217.3565457
61071,GA61071,5/22/2018,GA,CC,2018,Post_Hunt,82,267.8248863,99.86384498,401.6740521,24.50532262,1307.050185,14.84861217,116.8174129,310.6298783,867.6972276,233.0038089,1279.894869,2696.017883,158.5892872,179.7345255,160.5251669,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,40.84269691
61071,GA61071,5/23/2018,GA,CC,2018,Post_Hunt,83,311.5705109,156.6907821,415.7339253,26.92205811,1118.245352,21.29028545,84.84095495,348.2460116,682.4981344,435.9969238,1010.123564,3232.208075,190.1298867,215.4805383,898.5916338,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,78.54329563
61071,GA61071,5/24/2018,GA,CC,2018,Post_Hunt,84,378.7590376,199.2875988,345.0598243,42.49382602,905.3548638,12.05016551,84.86243573,308.3190222,548.0153425,495.3894946,809.5255028,3020.035243,177.6491319,201.3356828,1836.258526,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,45.79184833
61071,GA61071,5/25/2018,GA,CC,2018,Post_Hunt,85,344.0004904,125.550626,388.561738,9.554494521,1320.009694,31.87852074,132.2202974,269.7716163,704.5759828,329.3120454,1299.329576,3198.5026,188.1472118,213.2335067,1088.816297,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,227.898165
61071,GA61071,5/26/2018,GA,CC,2018,Post_Hunt,86,223.7817374,127.3116266,419.2149981,29.45260845,1372.382999,18.80621338,95.10962857,335.4651624,841.1454576,189.1848805,1339.441043,1617.379581,95.13997534,107.8253054,63.98685212,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,10.34497104
61071,GA61071,5/27/2018,GA,CC,2018,Post_Hunt,87,480.8473229,237.7800527,292.4354334,30.01963091,903.1054955,23.84020615,110.4229479,246.8269072,814.2326164,456.1263751,923.4208705,6389.365075,399.3353172,425.9576717,1079.752958,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,115.4984534
61071,GA61071,5/28/2018,GA,CC,2018,Post_Hunt,88,504.0479473,223.7676857,384.5343041,31.00618315,746.3702908,12.02665043,85.39037991,324.3015165,762.5457628,649.9461798,951.7099248,2983.361825,186.4601141,198.8907883,1423.454394,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,207.4753633
61071,GA61071,5/29/2018,GA,CC,2018,Post_Hunt,89,419.3219677,248.0122222,347.0615118,38.74838347,854.546577,11.3192004,76.37280857,308.4399199,765.0436047,683.0087906,857.5968587,2623.842322,154.343666,174.9228215,1315.85856,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,175.3878371
61071,GA61071,5/30/2018,GA,CC,2018,Post_Hunt,90,275.2509983,201.7657941,374.9649878,35.66630285,1214.646804,21.9074357,52.54310518,315.0238127,904.3350166,241.6955592,1416.76777,3705.41276,217.9654565,247.0275174,2182.046831,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,72.58128881
61071,GA61071,5/31/2018,GA,CC,2018,Post_Hunt,91,410.3468272,373.38622,339.5857513,21.87943358,980.4724301,32.6443652,136.8546012,209.3991856,648.3052745,369.7574431,1055.78875,5670.140631,333.5376842,378.0093754,2176.744679,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,714.0656549
61071,GA61071,6/1/2018,GA,CC,2018,Post_Hunt,92,464.9067538,208.4479506,379.3182517,54.09653787,742.8194436,19.52557956,111.20727,346.4898053,794.1661079,493.5721355,1038.770682,3663.188654,215.4816855,244.2125769,650.3930649,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,81.50573655
61071,GA61071,6/2/2018,GA,CC,2018,Post_Hunt,93,598.8939117,252.6286534,334.1715438,85.19905943,516.3841068,16.6481974,113.0376762,306.1860002,494.4408919,912.7786989,475.4082215,3142.041848,184.8259911,209.4694566,485.0471912,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,130.7601404
61071,GA61071,6/3/2018,GA,CC,2018,Post_Hunt,94,565.9888008,277.8206816,278.072902,44.32887358,500.4805047,30.95859483,93.29811769,202.533261,443.0110296,821.7105157,427.4481625,2754.842725,162.0495721,183.6561817,533.068755,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,65.32552038
61071,GA61071,6/4/2018,GA,CC,2018,Post_Hunt,95,649.4921006,221.081869,377.9129148,90.53612232,575.6869793,5.303300858,121.1641302,351.7717853,579.0235476,791.0845212,575.9260775,2834.527126,177.1579454,188.9684751,424.4820723,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,50.84466713
61071,GA61071,6/5/2018,GA,CC,2018,Post_Hunt,96,412.3708393,161.7250795,411.1793289,28.34910898,1192.592619,23.36936592,67.74061944,347.6317219,916.5303161,382.9287259,1235.798523,3071.825597,180.6956234,204.7883731,1872.320902,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,110.9246415
61071,GA61071,6/6/2018,GA,CC,2018,Post_Hunt,97,599.0010289,336.8528141,379.5070612,22.33562514,861.3128375,46.68272759,137.0512193,195.9633565,707.395357,545.5988548,1096.541973,4077.243446,239.8378498,271.8162298,1648.715112,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,862.1168644
61071,GA61071,6/7/2018,GA,CC,2018,Post_Hunt,98,437.8181064,263.460165,281.5581477,31.5128838,657.8964907,27.62974279,92.97638747,285.0457997,537.6569127,686.0421831,626.9204615,2984.921385,175.5836109,198.994759,580.1878773,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,69.10466177
61071,GA61071,6/8/2018,GA,CC,2018,Post_Hunt,99,419.1851778,267.6803013,374.5687646,53.16880619,975.4034244,3.529411765,98.41938468,351.2560366,1024.627015,425.1656547,1249.819586,3752.941063,220.761239,250.1960709,447.5997702,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,88.46886131
61071,GA61071,6/9/2018,GA,CC,2018,Post_Hunt,100,483.4513739,294.9163879,326.5606279,34.3531142,624.8731619,12.49433899,58.6357281,272.1049282,637.5091598,634.9405639,736.4173356,2808.122077,216.0093905,187.2081385,677.6199218,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,47.55447238
61071,GA61071,6/10/2018,GA,CC,2018,Post_Hunt,101,577.3350236,272.0156463,357.2816844,33.34045096,820.5619291,14.84861217,71.69166789,359.0029423,808.3892318,585.0055349,979.2992006,3539.715854,208.2185796,235.9810569,1257.692796,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,80.67864486
61071,GA61071,6/11/2018,GA,CC,2018,Post_Hunt,102,471.8150492,177.9948188,341.0688988,40.4467006,1100.173496,29.91325513,101.0949514,239.2091931,544.489373,444.370099,1037.666665,4673.30611,274.9003594,311.5537407,2752.9081,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,657.7746347
61071,GA61071,6/12/2018,GA,CC,2018,Post_Hunt,103,355.4020746,406.3272342,497.3951501,40.41087341,1063.545837,24.0887321,95.78805093,171.272482,212.5142417,320.879512,595.6454168,4510.758461,265.338733,300.7172307,973.7637148,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,1124.050256
61071,GA61071,6/13/2018,GA,CC,2018,Post_Hunt,104,378.978621,510.1297036,303.7893434,25.1340718,893.3178011,15.26520269,210.8314783,209.3923129,436.2024626,351.8758972,1063.998496,4811.519212,283.0305419,320.7679474,1231.72148,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,948.6559032
61071,GA61071,6/14/2018,GA,CC,2018,Post_Hunt,105,461.9620264,278.1170032,254.9927512,47.0415075,758.5863719,33.48506165,117.1136107,174.4703625,592.0240323,675.4379168,808.8540696,4640.243663,272.9555096,309.3495775,1452.292245,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,223.6905413
61071,GA61071,6/15/2018,GA,CC,2018,Post_Hunt,106,558.9705261,195.1737437,337.2438969,42.76981444,572.7060067,31.57574508,116.4857398,238.1644776,546.7380212,674.2207651,549.7595036,4071.128187,239.4781287,271.4085458,1026.539595,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,154.5487119
61071,GA61071,6/16/2018,GA,CC,2018,Post_Hunt,107,313.5857196,275.5486523,328.707226,34.90459711,861.0502714,29.84591854,105.4253464,318.0621136,625.5570649,289.9755451,921.0969448,3021.000473,177.7059102,201.4000315,1143.477524,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,40.00992716
61071,GA61071,6/17/2018,GA,CC,2018,Post_Hunt,108,1132.072952,160.5675459,229.9329565,26.61928244,558.8420751,35.64845814,136.3879484,157.459272,490.3137296,1089.372303,330.4328713,2780.289192,163.5464231,185.3526128,1531.471521,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,502.9564933
61071,GA61071,6/18/2018,GA,CC,2018,Post_Hunt,109,1117.869645,122.5891596,235.8960971,32.19289533,336.0041163,7.058823529,118.7254114,156.3538581,494.3622235,1061.368392,179.1728821,2082.532156,122.5018915,138.8354771,872.3321692,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,273.8226509
61071,GA61071,6/19/2018,GA,CC,2018,Post_Hunt,110,599.4621789,198.7857422,262.5839189,7.789788639,581.443661,65.80339813,178.4622426,250.6692096,536.8777861,562.4026726,497.9127429,2994.222725,176.1307485,199.6148483,1676.645319,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,134.0431176
61071,GA61071,6/20/2018,GA,CC,2018,Post_Hunt,111,263.1997746,279.2017781,238.0375962,4.526650429,801.2501678,76.93252373,124.1896944,235.8356624,351.3260013,257.1460785,573.1857616,3345.897244,209.1185778,223.0598163,1651.54204,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,79.03807453
61071,GA61071,6/21/2018,GA,CC,2018,Post_Hunt,112,292.7631223,410.8553499,496.4662987,22.63840081,1044.149689,26.28162743,97.72688922,297.4861046,581.1964139,258.9332222,888.9863126,4582.47532,269.5573718,305.4983547,3046.967749,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,555.1399703
61071,GA61071,6/22/2018,GA,CC,2018,Post_Hunt,113,357.4689383,439.9159584,485.1160305,55.12068939,775.9950777,10.70205015,115.2684227,254.2644398,497.3211522,320.220275,554.2943883,4887.402859,287.4942858,325.8268573,2519.309266,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,601.0754583
61071,GA61071,6/23/2018,GA,CC,2018,Post_Hunt,114,307.7034602,238.2649389,265.1810042,0,731.9279534,111.1881947,143.6434061,265.0260364,261.8535236,303.9807238,474.6960371,2147.035516,126.2962068,143.1357011,490.0962951,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,8.860906231
61071,GA61071,6/24/2018,GA,CC,2018,Post_Hunt,115,228.8817725,245.1687057,182.750175,15.9961678,644.3323993,75.0172532,160.7894233,188.1860432,207.7919862,230.6253895,365.0486051,2794.233056,164.3666503,186.2822037,466.3915141,1,J,Live,,Live,NA,NA,68.97460795,759.5680055,112.0951351
